L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label
34462,1556,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
55851,1048,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
56436,80,6,7.0,600,5,731,3,30,30,26,0,0,0,64,64,619,52,52,619,600.0,731.0,0,0,0,0,4800000,5848000,6,0,1,1,0,29200,5792,0,0,0,0,0,0,ddos
52252,80,6,7.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,password
49890,80,6,7.0,598,5,684,3,30,30,26,0,0,0,64,64,572,52,52,572,598.0,684.0,0,0,0,0,4784000,5472000,6,0,1,1,0,29200,28960,0,0,0,0,0,0,password
27413,8191,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
60521,48782,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
63984,28201,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
54986,80,6,7.0,900,6,1914,5,30,30,26,0,0,0,64,64,1176,52,52,1176,900.0,1914.0,0,0,0,0,7200000,15312000,7,0,2,1,1,29200,5792,0,0,0,0,0,0,ddos
48450,80,6,7.0,44,1,44,1,18,2,18,0,0,0,0,0,44,44,44,44,44.0,44.0,0,0,0,0,352000,352000,2,0,0,0,0,1024,64240,0,0,0,0,0,0,password
57942,8609,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
54976,80,6,7.0,572,5,1288,3,30,30,26,0,0,0,64,64,1176,52,52,1176,572.0,1288.0,0,0,0,0,4576000,10304000,6,0,1,0,1,29200,5792,0,0,0,0,0,0,ddos
56606,80,6,7.0,572,5,1332,3,30,30,26,0,0,0,64,64,1220,52,52,1220,572.0,1332.0,0,0,0,0,4576000,10656000,6,0,1,0,1,29200,28960,0,0,0,0,0,0,password
45036,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,scanning
46202,80,6,7.0,44,1,44,1,18,2,18,0,0,0,0,0,44,44,44,44,44.0,44.0,0,0,0,0,352000,352000,2,0,0,0,0,1024,64240,0,0,0,0,0,0,password
53503,53,17,0.0,50,1,50,1,0,0,0,0,0,0,0,0,50,50,50,50,50.0,50.0,0,0,0,0,400000,400000,2,0,0,0,0,0,0,0,0,36683,28,0,0,ddos
45147,55056,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
46830,80,6,7.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,password
61646,10001,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
49297,53,17,0.0,72,1,0,0,0,0,0,0,0,0,0,0,72,72,0,72,72.0,0.0,0,0,0,0,576000,0,1,0,0,0,0,0,0,0,0,41696,12,0,0,ddos
54554,80,6,7.0,533,3,60,1,26,26,18,0,0,0,64,64,421,52,52,421,533.0,60.0,0,0,0,0,4264000,480000,3,0,1,0,0,29200,5792,0,0,0,0,0,0,ddos
34091,41400,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
39338,80,6,7.0,88,2,48,1,22,6,18,0,0,0,64,64,48,40,40,48,88.0,48.0,0,0,0,0,704000,384000,3,0,0,0,0,4096,64240,0,0,0,0,0,0,password
46780,80,6,7.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,password
36884,38169,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
40912,47072,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
48433,1600,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
23522,25552,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
55590,80,6,7.0,621,5,752,3,30,30,26,0,0,0,64,64,640,52,52,640,621.0,752.0,0,0,0,0,4968000,6016000,6,0,1,1,0,29200,5792,0,0,0,0,0,0,ddos
50042,1036,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
36640,443,6,91.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,scanning
51304,80,6,7.0,40,1,0,0,16,16,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,scanning
37323,1721,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
46250,80,6,7.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,password
52631,80,6,7.0,40,1,0,0,16,16,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,scanning
53920,80,6,7.0,519,5,673,3,30,30,26,0,0,0,64,64,561,52,52,561,519.0,673.0,0,0,0,0,4152000,5384000,6,0,1,1,0,29200,5792,0,0,0,0,0,0,ddos
38635,60489,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
25222,54621,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
8248,59700,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
37259,53,17,0.0,54,1,54,1,0,0,0,0,0,0,0,0,54,54,54,54,54.0,54.0,0,0,0,0,432000,432000,2,0,0,0,0,0,0,0,0,53930,1,0,0,ddos
34528,80,6,7.0,1086,10,180,3,30,30,18,4294889,78,0,64,64,335,40,40,335,1086.0,180.0,335,1,0,0,104000,1440000,11,0,2,0,0,29200,5792,20224,79,0,0,0,0,ddos
62533,7921,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
38836,1154,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
34256,80,6,7.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,password
36273,1947,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
52863,53,17,0.0,72,1,97,1,0,0,0,4294842,0,0,0,0,97,72,72,97,72.0,97.0,0,0,0,0,576000,776000,2,0,0,0,0,0,0,0,0,38595,12,0,0,ddos
41876,1098,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
13414,15963,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
34402,80,6,7.0,602,5,651,3,30,30,26,0,0,0,64,64,539,52,52,539,602.0,651.0,0,0,0,0,4816000,5208000,6,0,1,1,0,29200,28960,0,0,0,0,0,0,password
52648,80,6,7.0,529,5,666,3,30,30,26,4294951,16,0,64,64,554,52,52,554,529.0,666.0,0,0,0,0,248000,5328000,6,0,1,1,0,29200,28960,0,0,0,0,0,0,password
45867,43,6,170.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
51667,44598,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
42058,53,17,0.0,72,1,0,0,0,0,0,0,0,0,0,0,72,72,0,72,72.0,0.0,0,0,0,0,576000,0,1,0,0,0,0,0,0,0,0,19436,12,0,0,ddos
49922,80,6,7.0,112,2,552,1,26,18,24,0,0,0,64,64,552,52,52,552,112.0,552.0,0,0,0,0,896000,4416000,2,0,0,1,0,29200,235,0,0,0,0,0,0,ddos
54957,80,6,7.0,40,1,0,0,16,16,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,scanning
40954,80,6,7.0,784,5,60,1,30,30,18,0,0,0,64,64,568,52,52,568,784.0,60.0,0,0,0,0,6272000,480000,5,0,0,1,0,29200,28960,0,0,0,0,0,0,password
55006,80,6,7.0,572,5,1288,3,30,30,26,0,0,0,64,64,1176,52,52,1176,572.0,1288.0,0,0,0,0,4576000,10304000,6,0,1,0,1,29200,5792,0,0,0,0,0,0,ddos
1130,64449,6,0.0,40,1,0,0,20,20,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,scanning
51574,80,6,7.0,577,5,663,3,30,30,26,0,0,0,64,64,551,52,52,551,577.0,663.0,0,0,0,0,4616000,5304000,6,0,1,1,0,29200,28960,0,0,0,0,0,0,password
28737,43022,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
52840,80,6,7.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,password
54314,80,6,7.0,577,5,674,3,30,30,26,0,0,0,64,64,562,52,52,562,577.0,674.0,0,0,0,0,4616000,5392000,6,0,1,1,0,29200,5792,0,0,0,0,0,0,ddos
60869,1801,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
36881,64386,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
7098,60872,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
51695,255,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
57634,280,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
22385,57043,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
42454,80,6,7.0,44,1,44,1,18,2,18,0,0,0,0,0,44,44,44,44,44.0,44.0,0,0,0,0,352000,352000,2,0,0,0,0,1024,64240,0,0,0,0,0,0,password
53615,80,6,7.0,40,1,0,0,16,16,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,scanning
57706,80,6,7.0,627,5,667,3,30,30,26,0,0,0,64,64,555,52,52,555,627.0,667.0,0,0,0,0,5016000,5336000,6,0,1,1,0,29200,28960,0,0,0,0,0,0,password
56672,80,6,7.0,164,3,1288,3,26,18,26,0,0,0,64,64,1176,52,52,1176,164.0,1288.0,0,0,0,0,1312000,10304000,5,0,0,0,1,29200,5792,0,0,0,0,0,0,ddos
58484,53,17,0.0,50,1,50,1,0,0,0,0,0,0,0,0,50,50,50,50,50.0,50.0,0,0,0,0,400000,400000,2,0,0,0,0,0,0,0,0,53491,28,0,0,ddos
44058,80,6,7.0,694,5,676,3,30,30,26,0,0,0,64,64,564,52,52,564,694.0,676.0,0,0,0,0,5552000,5408000,6,0,1,1,0,29200,28960,0,0,0,0,0,0,password
39978,53,17,0.0,72,1,0,0,0,0,0,0,0,0,0,0,72,72,0,72,72.0,0.0,0,0,0,0,576000,0,1,0,0,0,0,0,0,0,0,33168,12,0,0,ddos
57890,80,6,7.0,624,5,668,3,30,30,26,0,0,0,64,64,556,52,52,556,624.0,668.0,0,0,0,0,4992000,5344000,6,0,1,1,0,29200,28960,0,0,0,0,0,0,password
44628,1900,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
61106,44800,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
51142,80,6,7.0,583,5,684,4,31,30,27,0,0,0,64,64,520,52,52,520,583.0,684.0,0,0,0,0,4664000,5472000,7,0,1,1,0,29200,28960,0,0,0,0,0,0,password
62852,54237,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
52246,80,6,7.0,572,5,1332,3,30,30,26,0,0,0,64,64,1220,52,52,1220,572.0,1332.0,0,0,0,0,4576000,10656000,6,0,1,0,1,29200,28960,0,0,0,0,0,0,password
48139,27715,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
50120,80,6,7.0,40,1,0,0,16,16,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,scanning
64989,8899,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
32349,13399,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
32044,59624,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
8353,60121,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
4702,39708,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
50602,80,6,7.0,572,5,1332,3,30,30,26,0,0,0,64,64,1220,52,52,1220,572.0,1332.0,0,0,0,0,4576000,10656000,6,0,1,0,1,29200,28960,0,0,0,0,0,0,password
60791,9943,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
41969,9900,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
34608,80,6,7.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,password
48563,6100,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
46670,53,17,0.0,72,1,72,1,0,0,0,0,0,0,0,0,72,72,72,72,72.0,72.0,0,0,0,0,576000,576000,2,0,0,0,0,0,0,0,0,46938,12,0,0,ddos
34338,80,6,7.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,password
58230,80,6,7.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,password
55777,5730,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
35996,80,6,7.0,626,5,670,3,30,30,26,0,0,0,64,64,558,52,52,558,626.0,670.0,0,0,0,0,5008000,5360000,6,0,1,1,0,29200,28960,0,0,0,0,0,0,password
48000,53,17,0.0,72,1,97,1,0,0,0,0,0,0,0,0,97,72,72,97,72.0,97.0,0,0,0,0,576000,776000,2,0,0,0,0,0,0,0,0,30071,12,0,0,ddos
40820,80,6,7.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,password
49403,53,17,0.0,72,1,101,1,0,0,0,4294873,0,0,0,0,101,72,72,101,72.0,101.0,0,0,0,0,576000,808000,2,0,0,0,0,0,0,0,0,9434,12,0,0,ddos
42682,80,6,7.0,542,4,680,3,26,26,26,0,0,0,64,64,568,52,52,568,542.0,680.0,0,0,0,0,4336000,5440000,5,0,1,1,0,29200,28960,0,0,0,0,0,0,password
56908,80,6,7.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,password
42681,31617,6,0.0,48,1,40,1,22,2,20,0,0,0,0,0,48,40,40,48,48.0,40.0,0,0,0,0,384000,320000,2,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
55780,80,6,7.0,572,5,1332,3,30,30,26,4294952,15,0,64,64,1220,52,52,1220,572.0,1332.0,0,0,0,0,280000,10656000,6,0,1,0,1,29200,28960,0,0,0,0,0,0,password
37522,1309,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
61191,46236,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
60715,2605,6,13.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,scanning
38768,80,6,7.0,634,6,2757,4,30,30,26,0,0,0,64,64,1500,52,52,1500,634.0,2757.0,0,0,0,0,5072000,22056000,7,0,1,0,2,29200,28960,0,0,0,0,0,0,ddos
20274,5383,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
5753,47417,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
49978,28651,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
55777,481,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
64016,1096,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
54636,80,6,7.0,84,2,44,1,22,6,18,0,0,0,64,64,44,40,40,44,84.0,44.0,0,0,0,0,672000,352000,3,0,0,0,0,1024,64240,0,0,0,0,0,0,password
27700,5225,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
52863,53,17,0.0,72,1,72,1,0,0,0,4294889,0,0,0,0,72,72,72,72,72.0,72.0,0,0,0,0,576000,576000,2,0,0,0,0,0,0,0,0,38586,12,0,0,ddos
34671,53,17,0.0,54,1,54,1,0,0,0,0,0,0,0,0,54,54,54,54,54.0,54.0,0,0,0,0,432000,432000,2,0,0,0,0,0,0,0,0,16635,28,0,0,ddos
57166,80,6,7.0,582,5,668,3,30,30,26,0,0,0,64,64,556,52,52,556,582.0,668.0,0,0,0,0,4656000,5344000,6,0,1,1,0,29200,28960,0,0,0,0,0,0,password
11200,47305,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
57527,80,6,7.0,40,1,0,0,16,16,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,scanning
48730,80,6,7.0,124,3,44,1,22,6,18,4294858,109,0,64,64,44,40,40,44,124.0,44.0,0,0,0,0,8000,352000,4,0,0,0,0,1024,5840,0,0,0,0,0,0,ddos
4435,63450,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
16136,57724,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
61758,80,6,7.0,40,1,0,0,16,16,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,scanning
54924,80,6,7.0,602,5,699,3,30,30,26,0,0,0,64,64,587,52,52,587,602.0,699.0,0,0,0,0,4816000,5592000,6,0,1,1,0,29200,5792,0,0,0,0,0,0,ddos
43858,80,6,7.0,595,5,681,3,30,30,26,0,0,0,64,64,569,52,52,569,595.0,681.0,0,0,0,0,4760000,5448000,6,0,1,1,0,29200,28960,0,0,0,0,0,0,password
26606,17984,6,0.0,48,1,0,0,2,2,0,0,0,0,0,0,48,48,0,48,48.0,0.0,0,0,0,0,384000,0,1,0,0,0,0,4096,0,0,0,0,0,0,0,scanning
60561,9944,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
64480,1091,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
32869,53,17,0.0,71,1,0,0,0,0,0,0,0,0,0,0,71,71,0,71,71.0,0.0,0,0,0,0,568000,0,1,0,0,0,0,0,0,0,0,63071,12,0,0,ddos
33453,53,17,0.0,50,1,50,1,0,0,0,0,0,0,0,0,50,50,50,50,50.0,50.0,0,0,0,0,400000,400000,2,0,0,0,0,0,0,0,0,62344,1,0,0,ddos
58431,1300,6,0.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
57705,53,17,0.0,72,1,97,1,0,0,0,4294889,0,0,0,0,97,72,72,97,72.0,97.0,0,0,0,0,576000,776000,2,0,0,0,0,0,0,0,0,60215,12,0,0,ddos
42180,2100,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
46223,1720,6,158.0,44,1,40,1,22,2,20,0,0,0,0,0,44,40,40,44,44.0,40.0,0,0,0,0,352000,320000,2,0,0,0,0,1024,0,0,0,0,0,0,0,scanning
55804,80,6,7.0,468,3,112,2,26,26,18,0,0,0,64,64,356,52,52,356,468.0,112.0,0,0,0,0,3744000,896000,4,0,1,0,0,29200,5792,0,0,0,0,0,0,ddos
40491,5054,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,Benign
